,unit,sex,age,region,year,value
663,YR,M,Y6,PT,2018,72.7
664,YR,M,Y60,PT,2018,22.0
665,YR,M,Y61,PT,2018,21.2
666,YR,M,Y62,PT,2018,20.4
667,YR,M,Y63,PT,2018,19.7
668,YR,M,Y64,PT,2018,18.9
669,YR,M,Y65,PT,2018,18.2
670,YR,M,Y66,PT,2018,17.4
671,YR,M,Y67,PT,2018,16.7
672,YR,M,Y68,PT,2018,15.9
673,YR,M,Y69,PT,2018,15.2
674,YR,M,Y7,PT,2018,71.7
675,YR,M,Y70,PT,2018,14.5
676,YR,M,Y71,PT,2018,13.8
677,YR,M,Y72,PT,2018,13.1
678,YR,M,Y73,PT,2018,12.4
679,YR,M,Y74,PT,2018,11.8
680,YR,M,Y75,PT,2018,11.1
681,YR,M,Y76,PT,2018,10.5
682,YR,M,Y77,PT,2018,9.8
683,YR,M,Y78,PT,2018,9.2
684,YR,M,Y79,PT,2018,8.6
685,YR,M,Y8,PT,2018,70.7
686,YR,M,Y80,PT,2018,8.1
687,YR,M,Y81,PT,2018,7.5
688,YR,M,Y82,PT,2018,7.0
689,YR,M,Y83,PT,2018,6.5
690,YR,M,Y84,PT,2018,6.1
691,YR,M,Y9,PT,2018,69.7
692,YR,M,Y_GE85,PT,2018,5.6
693,YR,M,Y_LT1,PT,2018,78.3
694,YR,T,Y1,PT,2018,80.8
695,YR,T,Y10,PT,2018,71.9
696,YR,T,Y11,PT,2018,70.9
697,YR,T,Y12,PT,2018,69.9
698,YR,T,Y13,PT,2018,68.9
699,YR,T,Y14,PT,2018,67.9
700,YR,T,Y15,PT,2018,66.9
701,YR,T,Y16,PT,2018,65.9
702,YR,T,Y17,PT,2018,64.9
703,YR,T,Y18,PT,2018,63.9
704,YR,T,Y19,PT,2018,63.0
705,YR,T,Y2,PT,2018,79.8
706,YR,T,Y20,PT,2018,62.0
707,YR,T,Y21,PT,2018,61.0
708,YR,T,Y22,PT,2018,60.0
709,YR,T,Y23,PT,2018,59.0
710,YR,T,Y24,PT,2018,58.0
711,YR,T,Y25,PT,2018,57.1
712,YR,T,Y26,PT,2018,56.1
713,YR,T,Y27,PT,2018,55.1
714,YR,T,Y28,PT,2018,54.1
715,YR,T,Y29,PT,2018,53.2
716,YR,T,Y3,PT,2018,78.8
717,YR,T,Y30,PT,2018,52.2
718,YR,T,Y31,PT,2018,51.2
719,YR,T,Y32,PT,2018,50.2
720,YR,T,Y33,PT,2018,49.3
721,YR,T,Y34,PT,2018,48.3
722,YR,T,Y35,PT,2018,47.3
723,YR,T,Y36,PT,2018,46.3
724,YR,T,Y37,PT,2018,45.4
725,YR,T,Y38,PT,2018,44.4
726,YR,T,Y39,PT,2018,43.4
727,YR,T,Y4,PT,2018,77.8
728,YR,T,Y40,PT,2018,42.5
729,YR,T,Y41,PT,2018,41.5
730,YR,T,Y42,PT,2018,40.6
731,YR,T,Y43,PT,2018,39.6
732,YR,T,Y44,PT,2018,38.7
733,YR,T,Y45,PT,2018,37.7
734,YR,T,Y46,PT,2018,36.8
735,YR,T,Y47,PT,2018,35.9
736,YR,T,Y48,PT,2018,35.0
737,YR,T,Y49,PT,2018,34.0
738,YR,T,Y5,PT,2018,76.8
739,YR,T,Y50,PT,2018,33.1
740,YR,T,Y51,PT,2018,32.2
741,YR,T,Y52,PT,2018,31.3
742,YR,T,Y53,PT,2018,30.4
743,YR,T,Y54,PT,2018,29.6
744,YR,T,Y55,PT,2018,28.7
745,YR,T,Y56,PT,2018,27.8
746,YR,T,Y57,PT,2018,26.9
747,YR,T,Y58,PT,2018,26.1
748,YR,T,Y59,PT,2018,25.2
749,YR,T,Y6,PT,2018,75.8
750,YR,T,Y60,PT,2018,24.4
751,YR,T,Y61,PT,2018,23.6
752,YR,T,Y62,PT,2018,22.7
753,YR,T,Y63,PT,2018,21.9
754,YR,T,Y64,PT,2018,21.1
755,YR,T,Y65,PT,2018,20.3
756,YR,T,Y66,PT,2018,19.5
757,YR,T,Y67,PT,2018,18.6
758,YR,T,Y68,PT,2018,17.9
759,YR,T,Y69,PT,2018,17.1
760,YR,T,Y7,PT,2018,74.8
761,YR,T,Y70,PT,2018,16.3
762,YR,T,Y71,PT,2018,15.5
763,YR,T,Y72,PT,2018,14.8
764,YR,T,Y73,PT,2018,14.0
765,YR,T,Y74,PT,2018,13.3
766,YR,T,Y75,PT,2018,12.6
767,YR,T,Y76,PT,2018,11.9
768,YR,T,Y77,PT,2018,11.2
769,YR,T,Y78,PT,2018,10.5
770,YR,T,Y79,PT,2018,9.8
771,YR,T,Y8,PT,2018,73.9
772,YR,T,Y80,PT,2018,9.2
773,YR,T,Y81,PT,2018,8.6
774,YR,T,Y82,PT,2018,8.1
775,YR,T,Y83,PT,2018,7.5
776,YR,T,Y84,PT,2018,7.0
777,YR,T,Y9,PT,2018,72.9
778,YR,T,Y_GE85,PT,2018,6.5
779,YR,T,Y_LT1,PT,2018,81.5
780,YR,F,Y1,PT,2017,83.8
781,YR,F,Y10,PT,2017,74.8
782,YR,F,Y11,PT,2017,73.8
783,YR,F,Y12,PT,2017,72.8
784,YR,F,Y13,PT,2017,71.9
785,YR,F,Y14,PT,2017,70.9
786,YR,F,Y15,PT,2017,69.9
787,YR,F,Y16,PT,2017,68.9
788,YR,F,Y17,PT,2017,67.9
789,YR,F,Y18,PT,2017,66.9
790,YR,F,Y19,PT,2017,65.9
791,YR,F,Y2,PT,2017,82.8
792,YR,F,Y20,PT,2017,64.9
793,YR,F,Y21,PT,2017,63.9
794,YR,F,Y22,PT,2017,62.9
795,YR,F,Y23,PT,2017,62.0
796,YR,F,Y24,PT,2017,61.0
797,YR,F,Y25,PT,2017,60.0
798,YR,F,Y26,PT,2017,59.0
799,YR,F,Y27,PT,2017,58.0
800,YR,F,Y28,PT,2017,57.0
801,YR,F,Y29,PT,2017,56.0
802,YR,F,Y3,PT,2017,81.8
803,YR,F,Y30,PT,2017,55.1
804,YR,F,Y31,PT,2017,54.1
805,YR,F,Y32,PT,2017,53.1
806,YR,F,Y33,PT,2017,52.1
807,YR,F,Y34,PT,2017,51.1
808,YR,F,Y35,PT,2017,50.1
809,YR,F,Y36,PT,2017,49.2
810,YR,F,Y37,PT,2017,48.2
811,YR,F,Y38,PT,2017,47.2
812,YR,F,Y39,PT,2017,46.2
813,YR,F,Y4,PT,2017,80.8
814,YR,F,Y40,PT,2017,45.3
815,YR,F,Y41,PT,2017,44.3
816,YR,F,Y42,PT,2017,43.3
817,YR,F,Y43,PT,2017,42.4
818,YR,F,Y44,PT,2017,41.4
819,YR,F,Y45,PT,2017,40.5
820,YR,F,Y46,PT,2017,39.5
821,YR,F,Y47,PT,2017,38.6
822,YR,F,Y48,PT,2017,37.6
823,YR,F,Y49,PT,2017,36.7
824,YR,F,Y5,PT,2017,79.8
825,YR,F,Y50,PT,2017,35.7
826,YR,F,Y51,PT,2017,34.8
827,YR,F,Y52,PT,2017,33.9
828,YR,F,Y53,PT,2017,33.0
829,YR,F,Y54,PT,2017,32.0
830,YR,F,Y55,PT,2017,31.1
831,YR,F,Y56,PT,2017,30.2
832,YR,F,Y57,PT,2017,29.3
833,YR,F,Y58,PT,2017,28.4
834,YR,F,Y59,PT,2017,27.5
835,YR,F,Y6,PT,2017,78.8
836,YR,F,Y60,PT,2017,26.6
837,YR,F,Y61,PT,2017,25.7
838,YR,F,Y62,PT,2017,24.8
839,YR,F,Y63,PT,2017,23.9
840,YR,F,Y64,PT,2017,23.0
841,YR,F,Y65,PT,2017,22.1
842,YR,F,Y66,PT,2017,21.2
843,YR,F,Y67,PT,2017,20.4
844,YR,F,Y68,PT,2017,19.5
845,YR,F,Y69,PT,2017,18.7
846,YR,F,Y7,PT,2017,77.8
847,YR,F,Y70,PT,2017,17.8
848,YR,F,Y71,PT,2017,17.0
849,YR,F,Y72,PT,2017,16.1
850,YR,F,Y73,PT,2017,15.3
851,YR,F,Y74,PT,2017,14.5
852,YR,F,Y75,PT,2017,13.8
853,YR,F,Y76,PT,2017,13.0
854,YR,F,Y77,PT,2017,12.2
855,YR,F,Y78,PT,2017,11.5
856,YR,F,Y79,PT,2017,10.8
857,YR,F,Y8,PT,2017,76.8
858,YR,F,Y80,PT,2017,10.1
859,YR,F,Y81,PT,2017,9.4
860,YR,F,Y82,PT,2017,8.8
861,YR,F,Y83,PT,2017,8.2
862,YR,F,Y84,PT,2017,7.6
863,YR,F,Y9,PT,2017,75.8
864,YR,F,Y_GE85,PT,2017,7.0
865,YR,F,Y_LT1,PT,2017,84.6
866,YR,M,Y1,PT,2017,77.7
867,YR,M,Y10,PT,2017,68.7
868,YR,M,Y11,PT,2017,67.8
869,YR,M,Y12,PT,2017,66.8
870,YR,M,Y13,PT,2017,65.8
871,YR,M,Y14,PT,2017,64.8
872,YR,M,Y15,PT,2017,63.8
873,YR,M,Y16,PT,2017,62.8
874,YR,M,Y17,PT,2017,61.8
875,YR,M,Y18,PT,2017,60.8
876,YR,M,Y19,PT,2017,59.8
877,YR,M,Y2,PT,2017,76.7
878,YR,M,Y20,PT,2017,58.9
879,YR,M,Y21,PT,2017,57.9
880,YR,M,Y22,PT,2017,56.9
881,YR,M,Y23,PT,2017,55.9
882,YR,M,Y24,PT,2017,55.0
883,YR,M,Y25,PT,2017,54.0
884,YR,M,Y26,PT,2017,53.0
885,YR,M,Y27,PT,2017,52.1
886,YR,M,Y28,PT,2017,51.1
887,YR,M,Y29,PT,2017,50.1
888,YR,M,Y3,PT,2017,75.7
889,YR,M,Y30,PT,2017,49.2
890,YR,M,Y31,PT,2017,48.2
891,YR,M,Y32,PT,2017,47.2
892,YR,M,Y33,PT,2017,46.3
893,YR,M,Y34,PT,2017,45.3
894,YR,M,Y35,PT,2017,44.3
895,YR,M,Y36,PT,2017,43.4
896,YR,M,Y37,PT,2017,42.4
897,YR,M,Y38,PT,2017,41.5
898,YR,M,Y39,PT,2017,40.5
899,YR,M,Y4,PT,2017,74.7
900,YR,M,Y40,PT,2017,39.5
901,YR,M,Y41,PT,2017,38.6
902,YR,M,Y42,PT,2017,37.7
903,YR,M,Y43,PT,2017,36.7
904,YR,M,Y44,PT,2017,35.8
905,YR,M,Y45,PT,2017,34.9
906,YR,M,Y46,PT,2017,34.0
907,YR,M,Y47,PT,2017,33.0
908,YR,M,Y48,PT,2017,32.1
909,YR,M,Y49,PT,2017,31.3
910,YR,M,Y5,PT,2017,73.7
911,YR,M,Y50,PT,2017,30.4
912,YR,M,Y51,PT,2017,29.5
913,YR,M,Y52,PT,2017,28.7
914,YR,M,Y53,PT,2017,27.8
915,YR,M,Y54,PT,2017,27.0
916,YR,M,Y55,PT,2017,26.2
917,YR,M,Y56,PT,2017,25.3
918,YR,M,Y57,PT,2017,24.5
919,YR,M,Y58,PT,2017,23.7
920,YR,M,Y59,PT,2017,22.9
921,YR,M,Y6,PT,2017,72.7
922,YR,M,Y60,PT,2017,22.1
923,YR,M,Y61,PT,2017,21.4
924,YR,M,Y62,PT,2017,20.6
925,YR,M,Y63,PT,2017,19.8
926,YR,M,Y64,PT,2017,19.0
927,YR,M,Y65,PT,2017,18.3
928,YR,M,Y66,PT,2017,17.5
929,YR,M,Y67,PT,2017,16.8
930,YR,M,Y68,PT,2017,16.0
931,YR,M,Y69,PT,2017,15.3
932,YR,M,Y7,PT,2017,71.7
933,YR,M,Y70,PT,2017,14.6
934,YR,M,Y71,PT,2017,13.9
935,YR,M,Y72,PT,2017,13.2
936,YR,M,Y73,PT,2017,12.5
937,YR,M,Y74,PT,2017,11.8
938,YR,M,Y75,PT,2017,11.2
939,YR,M,Y76,PT,2017,10.5
940,YR,M,Y77,PT,2017,9.9
941,YR,M,Y78,PT,2017,9.3
942,YR,M,Y79,PT,2017,8.7
943,YR,M,Y8,PT,2017,70.7
944,YR,M,Y80,PT,2017,8.1
945,YR,M,Y81,PT,2017,7.6
946,YR,M,Y82,PT,2017,7.0
947,YR,M,Y83,PT,2017,6.6
948,YR,M,Y84,PT,2017,6.1
949,YR,M,Y9,PT,2017,69.7
950,YR,M,Y_GE85,PT,2017,5.7
951,YR,M,Y_LT1,PT,2017,78.4
952,YR,T,Y1,PT,2017,80.8
953,YR,T,Y10,PT,2017,71.9
954,YR,T,Y11,PT,2017,70.9
955,YR,T,Y12,PT,2017,69.9
956,YR,T,Y13,PT,2017,68.9
957,YR,T,Y14,PT,2017,67.9
958,YR,T,Y15,PT,2017,66.9
959,YR,T,Y16,PT,2017,65.9
960,YR,T,Y17,PT,2017,64.9
961,YR,T,Y18,PT,2017,64.0
962,YR,T,Y19,PT,2017,63.0
963,YR,T,Y2,PT,2017,79.8
964,YR,T,Y20,PT,2017,62.0
965,YR,T,Y21,PT,2017,61.0
966,YR,T,Y22,PT,2017,60.0
967,YR,T,Y23,PT,2017,59.1
968,YR,T,Y24,PT,2017,58.1
969,YR,T,Y25,PT,2017,57.1
970,YR,T,Y26,PT,2017,56.1
971,YR,T,Y27,PT,2017,55.1
972,YR,T,Y28,PT,2017,54.2
973,YR,T,Y29,PT,2017,53.2
974,YR,T,Y3,PT,2017,78.8
975,YR,T,Y30,PT,2017,52.2
976,YR,T,Y31,PT,2017,51.2
977,YR,T,Y32,PT,2017,50.3
978,YR,T,Y33,PT,2017,49.3
979,YR,T,Y34,PT,2017,48.3
980,YR,T,Y35,PT,2017,47.3
981,YR,T,Y36,PT,2017,46.4
982,YR,T,Y37,PT,2017,45.4
983,YR,T,Y38,PT,2017,44.4
984,YR,T,Y39,PT,2017,43.5
985,YR,T,Y4,PT,2017,77.8
986,YR,T,Y40,PT,2017,42.5
987,YR,T,Y41,PT,2017,41.6
988,YR,T,Y42,PT,2017,40.6
989,YR,T,Y43,PT,2017,39.7
990,YR,T,Y44,PT,2017,38.7
991,YR,T,Y45,PT,2017,37.8
992,YR,T,Y46,PT,2017,36.9
993,YR,T,Y47,PT,2017,35.9
994,YR,T,Y48,PT,2017,35.0
995,YR,T,Y49,PT,2017,34.1
996,YR,T,Y5,PT,2017,76.9
997,YR,T,Y50,PT,2017,33.2
998,YR,T,Y51,PT,2017,32.3
999,YR,T,Y52,PT,2017,31.4
1000,YR,T,Y53,PT,2017,30.5
1001,YR,T,Y54,PT,2017,29.6
1002,YR,T,Y55,PT,2017,28.8
1003,YR,T,Y56,PT,2017,27.9
1004,YR,T,Y57,PT,2017,27.0
1005,YR,T,Y58,PT,2017,26.2
1006,YR,T,Y59,PT,2017,25.3
1007,YR,T,Y6,PT,2017,75.9
1008,YR,T,Y60,PT,2017,24.5
1009,YR,T,Y61,PT,2017,23.7
1010,YR,T,Y62,PT,2017,22.8
1011,YR,T,Y63,PT,2017,22.0
1012,YR,T,Y64,PT,2017,21.2
1013,YR,T,Y65,PT,2017,20.4
1014,YR,T,Y66,PT,2017,19.5
1015,YR,T,Y67,PT,2017,18.7
1016,YR,T,Y68,PT,2017,17.9
1017,YR,T,Y69,PT,2017,17.2
1018,YR,T,Y7,PT,2017,74.9
1019,YR,T,Y70,PT,2017,16.4
1020,YR,T,Y71,PT,2017,15.6
1021,YR,T,Y72,PT,2017,14.8
1022,YR,T,Y73,PT,2017,14.1
1023,YR,T,Y74,PT,2017,13.4
1024,YR,T,Y75,PT,2017,12.6
1025,YR,T,Y76,PT,2017,11.9
1026,YR,T,Y77,PT,2017,11.2
1027,YR,T,Y78,PT,2017,10.6
1028,YR,T,Y79,PT,2017,9.9
1029,YR,T,Y8,PT,2017,73.9
1030,YR,T,Y80,PT,2017,9.3
1031,YR,T,Y81,PT,2017,8.7
1032,YR,T,Y82,PT,2017,8.1
1033,YR,T,Y83,PT,2017,7.5
1034,YR,T,Y84,PT,2017,7.0
1035,YR,T,Y9,PT,2017,72.9
1036,YR,T,Y_GE85,PT,2017,6.5
1037,YR,T,Y_LT1,PT,2017,81.6
1038,YR,F,Y1,PT,2016,83.6
1039,YR,F,Y10,PT,2016,74.6
1040,YR,F,Y11,PT,2016,73.6
1041,YR,F,Y12,PT,2016,72.6
1042,YR,F,Y13,PT,2016,71.6
1043,YR,F,Y14,PT,2016,70.7
1044,YR,F,Y15,PT,2016,69.7
1045,YR,F,Y16,PT,2016,68.7
1046,YR,F,Y17,PT,2016,67.7
1047,YR,F,Y18,PT,2016,66.7
1048,YR,F,Y19,PT,2016,65.7
1049,YR,F,Y2,PT,2016,82.6
1050,YR,F,Y20,PT,2016,64.7
1051,YR,F,Y21,PT,2016,63.7
1052,YR,F,Y22,PT,2016,62.7
1053,YR,F,Y23,PT,2016,61.7
1054,YR,F,Y24,PT,2016,60.7
1055,YR,F,Y25,PT,2016,59.8
1056,YR,F,Y26,PT,2016,58.8
1057,YR,F,Y27,PT,2016,57.8
1058,YR,F,Y28,PT,2016,56.8
1059,YR,F,Y29,PT,2016,55.8
1060,YR,F,Y3,PT,2016,81.6
1061,YR,F,Y30,PT,2016,54.8
1062,YR,F,Y31,PT,2016,53.8
1063,YR,F,Y32,PT,2016,52.8
1064,YR,F,Y33,PT,2016,51.8
1065,YR,F,Y34,PT,2016,50.9
1066,YR,F,Y35,PT,2016,49.9
1067,YR,F,Y36,PT,2016,48.9
1068,YR,F,Y37,PT,2016,47.9
1069,YR,F,Y38,PT,2016,47.0
1070,YR,F,Y39,PT,2016,46.0
1071,YR,F,Y4,PT,2016,80.6
1072,YR,F,Y40,PT,2016,45.0
1073,YR,F,Y41,PT,2016,44.0
1074,YR,F,Y42,PT,2016,43.1
1075,YR,F,Y43,PT,2016,42.1
1076,YR,F,Y44,PT,2016,41.2
1077,YR,F,Y45,PT,2016,40.2
1078,YR,F,Y46,PT,2016,39.2
1079,YR,F,Y47,PT,2016,38.3
1080,YR,F,Y48,PT,2016,37.4
1081,YR,F,Y49,PT,2016,36.4
1082,YR,F,Y5,PT,2016,79.6
1083,YR,F,Y50,PT,2016,35.5
1084,YR,F,Y51,PT,2016,34.5
1085,YR,F,Y52,PT,2016,33.6
1086,YR,F,Y53,PT,2016,32.7
1087,YR,F,Y54,PT,2016,31.8
1088,YR,F,Y55,PT,2016,30.8
1089,YR,F,Y56,PT,2016,29.9
1090,YR,F,Y57,PT,2016,29.0
1091,YR,F,Y58,PT,2016,28.1
1092,YR,F,Y59,PT,2016,27.2
1093,YR,F,Y6,PT,2016,78.6
1094,YR,F,Y60,PT,2016,26.3
1095,YR,F,Y61,PT,2016,25.4
1096,YR,F,Y62,PT,2016,24.5
1097,YR,F,Y63,PT,2016,23.6
1098,YR,F,Y64,PT,2016,22.7
1099,YR,F,Y65,PT,2016,21.8
1100,YR,F,Y66,PT,2016,20.9
1101,YR,F,Y67,PT,2016,20.1
1102,YR,F,Y68,PT,2016,19.2
1103,YR,F,Y69,PT,2016,18.4
1104,YR,F,Y7,PT,2016,77.6
1105,YR,F,Y70,PT,2016,17.5
1106,YR,F,Y71,PT,2016,16.7
1107,YR,F,Y72,PT,2016,15.9
1108,YR,F,Y73,PT,2016,15.1
1109,YR,F,Y74,PT,2016,14.3
1110,YR,F,Y75,PT,2016,13.5
1111,YR,F,Y76,PT,2016,12.7
1112,YR,F,Y77,PT,2016,12.0
1113,YR,F,Y78,PT,2016,11.2
1114,YR,F,Y79,PT,2016,10.5
1115,YR,F,Y8,PT,2016,76.6
1116,YR,F,Y80,PT,2016,9.9
1117,YR,F,Y81,PT,2016,9.2
1118,YR,F,Y82,PT,2016,8.6
1119,YR,F,Y83,PT,2016,8.0
1120,YR,F,Y84,PT,2016,7.4
1121,YR,F,Y9,PT,2016,75.6
1122,YR,F,Y_GE85,PT,2016,6.9
1123,YR,F,Y_LT1,PT,2016,84.3
1124,YR,M,Y1,PT,2016,77.4
1125,YR,M,Y10,PT,2016,68.5
1126,YR,M,Y11,PT,2016,67.5
1127,YR,M,Y12,PT,2016,66.5
1128,YR,M,Y13,PT,2016,65.5
1129,YR,M,Y14,PT,2016,64.5
1130,YR,M,Y15,PT,2016,63.5
1131,YR,M,Y16,PT,2016,62.5
1132,YR,M,Y17,PT,2016,61.5
1133,YR,M,Y18,PT,2016,60.5
1134,YR,M,Y19,PT,2016,59.6
1135,YR,M,Y2,PT,2016,76.4
1136,YR,M,Y20,PT,2016,58.6
1137,YR,M,Y21,PT,2016,57.6
1138,YR,M,Y22,PT,2016,56.7
1139,YR,M,Y23,PT,2016,55.7
1140,YR,M,Y24,PT,2016,54.7
1141,YR,M,Y25,PT,2016,53.7
1142,YR,M,Y26,PT,2016,52.8
1143,YR,M,Y27,PT,2016,51.8
1144,YR,M,Y28,PT,2016,50.8
1145,YR,M,Y29,PT,2016,49.9
1146,YR,M,Y3,PT,2016,75.4
1147,YR,M,Y30,PT,2016,48.9
1148,YR,M,Y31,PT,2016,47.9
1149,YR,M,Y32,PT,2016,46.9
1150,YR,M,Y33,PT,2016,46.0
1151,YR,M,Y34,PT,2016,45.0
1152,YR,M,Y35,PT,2016,44.0
1153,YR,M,Y36,PT,2016,43.0
1154,YR,M,Y37,PT,2016,42.1
1155,YR,M,Y38,PT,2016,41.1
1156,YR,M,Y39,PT,2016,40.2
1157,YR,M,Y4,PT,2016,74.4
1158,YR,M,Y40,PT,2016,39.2
1159,YR,M,Y41,PT,2016,38.3
1160,YR,M,Y42,PT,2016,37.3
1161,YR,M,Y43,PT,2016,36.4
1162,YR,M,Y44,PT,2016,35.5
1163,YR,M,Y45,PT,2016,34.6
1164,YR,M,Y46,PT,2016,33.7
1165,YR,M,Y47,PT,2016,32.7
1166,YR,M,Y48,PT,2016,31.8
1167,YR,M,Y49,PT,2016,31.0
1168,YR,M,Y5,PT,2016,73.4
1169,YR,M,Y50,PT,2016,30.1
1170,YR,M,Y51,PT,2016,29.2
1171,YR,M,Y52,PT,2016,28.4
1172,YR,M,Y53,PT,2016,27.5
1173,YR,M,Y54,PT,2016,26.7
1174,YR,M,Y55,PT,2016,25.8
1175,YR,M,Y56,PT,2016,25.0
1176,YR,M,Y57,PT,2016,24.2
1177,YR,M,Y58,PT,2016,23.4
1178,YR,M,Y59,PT,2016,22.6
1179,YR,M,Y6,PT,2016,72.5
1180,YR,M,Y60,PT,2016,21.8
1181,YR,M,Y61,PT,2016,21.0
1182,YR,M,Y62,PT,2016,20.3
1183,YR,M,Y63,PT,2016,19.5
1184,YR,M,Y64,PT,2016,18.8
1185,YR,M,Y65,PT,2016,18.0
1186,YR,M,Y66,PT,2016,17.2
1187,YR,M,Y67,PT,2016,16.5
1188,YR,M,Y68,PT,2016,15.8
1189,YR,M,Y69,PT,2016,15.1
1190,YR,M,Y7,PT,2016,71.5
1191,YR,M,Y70,PT,2016,14.3
1192,YR,M,Y71,PT,2016,13.6
1193,YR,M,Y72,PT,2016,12.9
1194,YR,M,Y73,PT,2016,12.2
1195,YR,M,Y74,PT,2016,11.6
1196,YR,M,Y75,PT,2016,10.9
1197,YR,M,Y76,PT,2016,10.3
1198,YR,M,Y77,PT,2016,9.7
1199,YR,M,Y78,PT,2016,9.1
1200,YR,M,Y79,PT,2016,8.5
1201,YR,M,Y8,PT,2016,70.5
1202,YR,M,Y80,PT,2016,8.0
1203,YR,M,Y81,PT,2016,7.4
1204,YR,M,Y82,PT,2016,6.9
1205,YR,M,Y83,PT,2016,6.4
1206,YR,M,Y84,PT,2016,6.0
1207,YR,M,Y9,PT,2016,69.5
1208,YR,M,Y_GE85,PT,2016,5.5
1209,YR,M,Y_LT1,PT,2016,78.1
1210,YR,T,Y1,PT,2016,80.6
1211,YR,T,Y10,PT,2016,71.6
1212,YR,T,Y11,PT,2016,70.6
1213,YR,T,Y12,PT,2016,69.7
1214,YR,T,Y13,PT,2016,68.7
1215,YR,T,Y14,PT,2016,67.7
1216,YR,T,Y15,PT,2016,66.7
1217,YR,T,Y16,PT,2016,65.7
1218,YR,T,Y17,PT,2016,64.7
1219,YR,T,Y18,PT,2016,63.7
1220,YR,T,Y19,PT,2016,62.7
1221,YR,T,Y2,PT,2016,79.6
1222,YR,T,Y20,PT,2016,61.7
1223,YR,T,Y21,PT,2016,60.8
1224,YR,T,Y22,PT,2016,59.8
1225,YR,T,Y23,PT,2016,58.8
1226,YR,T,Y24,PT,2016,57.8
1227,YR,T,Y25,PT,2016,56.8
1228,YR,T,Y26,PT,2016,55.9
1229,YR,T,Y27,PT,2016,54.9
1230,YR,T,Y28,PT,2016,53.9
1231,YR,T,Y29,PT,2016,52.9
1232,YR,T,Y3,PT,2016,78.6
1233,YR,T,Y30,PT,2016,52.0
1234,YR,T,Y31,PT,2016,51.0
1235,YR,T,Y32,PT,2016,50.0
1236,YR,T,Y33,PT,2016,49.0
1237,YR,T,Y34,PT,2016,48.0
1238,YR,T,Y35,PT,2016,47.1
1239,YR,T,Y36,PT,2016,46.1
1240,YR,T,Y37,PT,2016,45.1
1241,YR,T,Y38,PT,2016,44.1
1242,YR,T,Y39,PT,2016,43.2
1243,YR,T,Y4,PT,2016,77.6
1244,YR,T,Y40,PT,2016,42.2
1245,YR,T,Y41,PT,2016,41.3
1246,YR,T,Y42,PT,2016,40.3
1247,YR,T,Y43,PT,2016,39.4
1248,YR,T,Y44,PT,2016,38.4
1249,YR,T,Y45,PT,2016,37.5
1250,YR,T,Y46,PT,2016,36.6
1251,YR,T,Y47,PT,2016,35.6
1252,YR,T,Y48,PT,2016,34.7
1253,YR,T,Y49,PT,2016,33.8
1254,YR,T,Y5,PT,2016,76.6
1255,YR,T,Y50,PT,2016,32.9
1256,YR,T,Y51,PT,2016,32.0
1257,YR,T,Y52,PT,2016,31.1
1258,YR,T,Y53,PT,2016,30.2
1259,YR,T,Y54,PT,2016,29.3
1260,YR,T,Y55,PT,2016,28.5
1261,YR,T,Y56,PT,2016,27.6
1262,YR,T,Y57,PT,2016,26.7
1263,YR,T,Y58,PT,2016,25.9
1264,YR,T,Y59,PT,2016,25.0
1265,YR,T,Y6,PT,2016,75.6
1266,YR,T,Y60,PT,2016,24.2
1267,YR,T,Y61,PT,2016,23.4
1268,YR,T,Y62,PT,2016,22.5
1269,YR,T,Y63,PT,2016,21.7
1270,YR,T,Y64,PT,2016,20.9
1271,YR,T,Y65,PT,2016,20.1
1272,YR,T,Y66,PT,2016,19.3
1273,YR,T,Y67,PT,2016,18.5
1274,YR,T,Y68,PT,2016,17.7
1275,YR,T,Y69,PT,2016,16.9
1276,YR,T,Y7,PT,2016,74.6
1277,YR,T,Y70,PT,2016,16.1
1278,YR,T,Y71,PT,2016,15.3
1279,YR,T,Y72,PT,2016,14.6
1280,YR,T,Y73,PT,2016,13.8
1281,YR,T,Y74,PT,2016,13.1
1282,YR,T,Y75,PT,2016,12.4
1283,YR,T,Y76,PT,2016,11.7
1284,YR,T,Y77,PT,2016,11.0
1285,YR,T,Y78,PT,2016,10.4
1286,YR,T,Y79,PT,2016,9.7
1287,YR,T,Y8,PT,2016,73.6
1288,YR,T,Y80,PT,2016,9.1
1289,YR,T,Y81,PT,2016,8.5
1290,YR,T,Y82,PT,2016,7.9
1291,YR,T,Y83,PT,2016,7.4
1292,YR,T,Y84,PT,2016,6.9
1293,YR,T,Y9,PT,2016,72.6
1294,YR,T,Y_GE85,PT,2016,6.4
1295,YR,T,Y_LT1,PT,2016,81.3
1296,YR,F,Y1,PT,2015,83.5
1297,YR,F,Y10,PT,2015,74.5
1298,YR,F,Y11,PT,2015,73.6
1299,YR,F,Y12,PT,2015,72.6
1300,YR,F,Y13,PT,2015,71.6
1301,YR,F,Y14,PT,2015,70.6
1302,YR,F,Y15,PT,2015,69.6
1303,YR,F,Y16,PT,2015,68.6
1304,YR,F,Y17,PT,2015,67.6
1305,YR,F,Y18,PT,2015,66.6
1306,YR,F,Y19,PT,2015,65.6
1307,YR,F,Y2,PT,2015,82.5
1308,YR,F,Y20,PT,2015,64.6
1309,YR,F,Y21,PT,2015,63.6
1310,YR,F,Y22,PT,2015,62.6
